mc_run_id,grouping,mean_watscar,mean_watuse,sd_watscar,sd_watuse,n_participants,sex,diet_group,age_group,diet_sex_group,outliers
56,vegan_male_20-29,8832.042187,290.9018526,4876.138254,143.7110799,198,male,vegan,20-29,vegan_male,0
56,vegan_male_30-39,8343.213762,271.2906859,4608.91273,132.4918683,251,male,vegan,30-39,vegan_male,0
56,vegan_male_40-49,8388.5773,273.7658874,4183.572578,125.2184982,165,male,vegan,40-49,vegan_male,0
56,vegan_male_50-59,8250.47452,273.8262532,3517.689667,97.77763084,62,male,vegan,50-59,vegan_male,0
56,vegan_male_60-69,10204.2443,305.6415883,7166.646269,179.6594611,52,male,vegan,60-69,vegan_male,0
56,vegan_male_70-79,10544.32174,291.2915979,3885.553287,107.067313,19,male,vegan,70-79,vegan_male,0
56,veggie_female_20-29,8878.976395,414.9482294,3534.76334,143.94365,3752,female,veggie,20-29,veggie_female,0
56,veggie_female_30-39,9163.826518,416.1166773,3541.049705,146.8483866,3634,female,veggie,30-39,veggie_female,0
56,veggie_female_40-49,9698.137428,422.3464233,3897.750167,148.2087499,2696,female,veggie,40-49,veggie_female,0
56,veggie_female_50-59,10352.40292,430.8197592,4418.02101,154.7016879,1203,female,veggie,50-59,veggie_female,0
56,veggie_female_60-69,10756.36429,447.3782204,4348.97526,167.1271677,536,female,veggie,60-69,veggie_female,0
56,veggie_female_70-79,11294.36803,471.5298392,4683.012752,174.6657846,289,female,veggie,70-79,veggie_female,0
56,veggie_male_20-29,9314.695447,460.4719686,3886.869436,182.0918851,646,male,veggie,20-29,veggie_male,0
56,veggie_male_30-39,9218.762014,443.6072861,3581.412582,173.5225267,1221,male,veggie,30-39,veggie_male,0
56,veggie_male_40-49,9425.549981,431.4356628,3763.623113,164.3563416,961,male,veggie,40-49,veggie_male,0
56,veggie_male_50-59,9596.479108,426.6394425,3397.211324,155.6296008,426,male,veggie,50-59,veggie_male,0
56,veggie_male_60-69,10012.78297,440.665427,3941.431026,168.0998689,229,male,veggie,60-69,veggie_male,0
56,veggie_male_70-79,11340.73873,486.09953,6014.114448,214.5830558,158,male,veggie,70-79,veggie_male,0
57,vegan_female_20-29,16406.77292,476.0960627,7061.145352,201.2438137,487,female,vegan,20-29,vegan_female,0
57,vegan_female_30-39,15951.04194,459.6179975,7099.438384,193.3900422,376,female,vegan,30-39,vegan_female,0
57,vegan_female_40-49,16809.07377,479.8408361,8059.690903,215.9376814,219,female,vegan,40-49,vegan_female,0
57,vegan_female_50-59,16899.7467,469.9588956,8628.954165,221.1701626,106,female,vegan,50-59,vegan_female,0
57,vegan_female_60-69,16179.35661,465.8726094,7247.224575,218.9919775,81,female,vegan,60-69,vegan_female,0
57,vegan_female_70-79,17290.87968,524.7090716,8338.694511,257.9536293,25,female,vegan,70-79,vegan_female,0
57,vegan_male_20-29,20602.85277,623.5208219,10156.77176,291.6450565,198,male,vegan,20-29,vegan_male,0
57,vegan_male_30-39,17451.31031,528.6620918,8717.913629,250.0533534,251,male,vegan,30-39,vegan_male,0
57,vegan_male_40-49,16724.84,494.3920182,8558.675019,223.6162371,165,male,vegan,40-49,vegan_male,0
57,vegan_male_50-59,16561.70194,479.4991752,6198.502723,181.037903,62,male,vegan,50-59,vegan_male,0
57,vegan_male_60-69,18665.70372,549.0158715,9572.197709,263.7996145,52,male,vegan,60-69,vegan_male,0
57,vegan_male_70-79,17471.82684,495.8276731,8157.391207,225.052885,19,male,vegan,70-79,vegan_male,0
57,veggie_female_20-29,18957.00362,587.739624,6923.21508,190.1392472,3752,female,veggie,20-29,veggie_female,0
57,veggie_female_30-39,18520.17688,580.029585,6821.781419,193.4949697,3634,female,veggie,30-39,veggie_female,0
57,veggie_female_40-49,17881.00246,559.8590911,6754.232137,190.3477288,2696,female,veggie,40-49,veggie_female,0
57,veggie_female_50-59,17191.71372,548.1680811,6504.355291,186.9680438,1203,female,veggie,50-59,veggie_female,0
57,veggie_female_60-69,17362.17698,554.8082838,7054.08905,197.4405361,536,female,veggie,60-69,veggie_female,0
57,veggie_female_70-79,17218.1299,556.2680583,6555.540442,181.8994621,289,female,veggie,70-79,veggie_female,0
57,veggie_male_20-29,21488.07437,669.8941827,8877.851954,242.1434328,646,male,veggie,20-29,veggie_male,0
57,veggie_male_30-39,19748.76014,629.1420404,7136.732997,202.1874518,1221,male,veggie,30-39,veggie_male,0
57,veggie_male_40-49,18916.14075,610.0976267,8017.37175,228.4861945,961,male,veggie,40-49,veggie_male,0
57,veggie_male_50-59,17924.12072,579.6558825,7244.623287,187.3233687,426,male,veggie,50-59,veggie_male,0
57,veggie_male_60-69,17366.61379,577.0714254,7073.468988,210.2123141,229,male,veggie,60-69,veggie_male,0
57,veggie_male_70-79,18545.16833,624.3036661,8208.884472,256.7871219,158,male,veggie,70-79,veggie_male,0
58,vegan_female_20-29,11816.18827,365.0628723,6639.66287,212.3680563,487,female,vegan,20-29,vegan_female,0
58,vegan_female_30-39,11736.19978,376.9664982,5817.434389,211.361251,376,female,vegan,30-39,vegan_female,0
58,vegan_female_40-49,12526.50383,420.0377887,6933.288612,271.332531,219,female,vegan,40-49,vegan_female,0
58,vegan_female_50-59,11497.10002,348.0416607,5024.957406,160.5127058,106,female,vegan,50-59,vegan_female,0
58,vegan_female_60-69,12430.37241,368.1416334,6229.611921,229.2523908,81,female,vegan,60-69,vegan_female,0
58,vegan_female_70-79,14538.70081,469.0525534,14200.43396,327.6643372,25,female,vegan,70-79,vegan_female,0
58,vegan_male_20-29,14611.05571,459.4416428,7845.772343,279.0077001,198,male,vegan,20-29,vegan_male,0
58,vegan_male_30-39,12650.61753,400.7923393,6955.903387,222.5084005,251,male,vegan,30-39,vegan_male,0
58,vegan_male_40-49,11182.17543,375.9035301,5160.026445,195.3738187,165,male,vegan,40-49,vegan_male,0
58,vegan_male_50-59,12062.48736,351.9905343,5896.823948,153.8460012,62,male,vegan,50-59,vegan_male,0
58,vegan_male_60-69,12552.72105,404.9486571,7259.541762,233.5973862,52,male,vegan,60-69,vegan_male,0
58,vegan_male_70-79,13169.71344,407.2471673,5869.758999,144.0236602,19,male,vegan,70-79,vegan_male,0
58,veggie_female_20-29,19384.12448,726.6485356,8603.697739,343.9558079,3752,female,veggie,20-29,veggie_female,0
58,veggie_female_30-39,19145.56873,721.9286089,8545.197452,334.2270836,3634,female,veggie,30-39,veggie_female,0
58,veggie_female_40-49,18808.99354,709.4080827,8065.664102,323.9905803,2696,female,veggie,40-49,veggie_female,0
58,veggie_female_50-59,18395.02359,688.5466454,8101.898278,323.5278332,1203,female,veggie,50-59,veggie_female,0
58,veggie_female_60-69,18669.88341,710.264189,8601.882686,348.3024318,536,female,veggie,60-69,veggie_female,0
58,veggie_female_70-79,20023.18698,752.6735987,8842.551669,368.2605888,289,female,veggie,70-79,veggie_female,0
58,veggie_male_20-29,22257.28832,851.3616474,11279.03777,446.8810831,646,male,veggie,20-29,veggie_male,0
58,veggie_male_30-39,21280.72809,804.5848918,10112.43442,402.891784,1221,male,veggie,30-39,veggie_male,0
58,veggie_male_40-49,20085.92459,764.879725,10262.3977,380.9841772,961,male,veggie,40-49,veggie_male,0
58,veggie_male_50-59,19558.11671,720.1865952,11779.52017,394.6932765,426,male,veggie,50-59,veggie_male,0
58,veggie_male_60-69,19086.37952,734.8645388,8600.093468,375.7092653,229,male,veggie,60-69,veggie_male,0
58,veggie_male_70-79,22448.20609,825.8382791,13173.17718,465.5916018,158,male,veggie,70-79,veggie_male,0
59,vegan_female_20-29,14556.21891,379.3871326,7037.031504,165.9149691,487,female,vegan,20-29,vegan_female,0
59,vegan_female_30-39,15169.7465,401.1733459,6688.919119,158.5324306,376,female,vegan,30-39,vegan_female,0
59,vegan_female_40-49,16621.75651,431.7475829,9623.368129,212.1156538,219,female,vegan,40-49,vegan_female,0
59,vegan_female_50-59,17879.48745,438.3364022,10096.20751,198.323715,106,female,vegan,50-59,vegan_female,0
59,vegan_female_60-69,19006.04287,475.9987203,10987.20972,222.6790304,81,female,vegan,60-69,vegan_female,0
59,vegan_female_70-79,17358.86965,469.7339709,7692.15644,182.9846393,25,female,vegan,70-79,vegan_female,0
59,vegan_male_20-29,17038.06319,432.7988178,8149.618053,171.1977304,198,male,vegan,20-29,vegan_male,0
59,vegan_male_30-39,17058.79097,415.3791149,8906.334562,175.5585602,251,male,vegan,30-39,vegan_male,0
59,vegan_male_40-49,16320.60847,425.8314494,7789.923754,169.7673393,165,male,vegan,40-49,vegan_male,0
59,vegan_male_50-59,16432.49571,404.4230962,6116.287121,125.1160472,62,male,vegan,50-59,vegan_male,0
59,vegan_male_60-69,20022.50179,484.6184999,11985.42565,233.6582726,52,male,vegan,60-69,vegan_male,0
59,vegan_male_70-79,17254.67385,428.6620551,9598.785379,155.6497774,19,male,vegan,70-79,vegan_male,0
59,veggie_female_20-29,14699.83108,478.1343864,5728.711402,155.151525,3752,female,veggie,20-29,veggie_female,0
59,veggie_female_30-39,15115.30794,478.4921055,5772.49053,155.2265946,3634,female,veggie,30-39,veggie_female,0
59,veggie_female_40-49,15779.68502,485.168191,6224.684139,155.7231655,2696,female,veggie,40-49,veggie_female,0
59,veggie_female_50-59,16861.22806,503.2353111,6962.729424,168.7278589,1203,female,veggie,50-59,veggie_female,0
59,veggie_female_60-69,17787.92275,526.2287413,7321.247289,174.7695077,536,female,veggie,60-69,veggie_female,0
59,veggie_female_70-79,18794.55823,541.9175071,7713.975649,169.6213829,289,female,veggie,70-79,veggie_female,0
59,veggie_male_20-29,16483.31332,525.972678,6967.035703,179.4778918,646,male,veggie,20-29,veggie_male,0
59,veggie_male_30-39,16621.61683,519.5038301,6489.804617,178.8082496,1221,male,veggie,30-39,veggie_male,0
59,veggie_male_40-49,16627.74184,505.9695175,6380.723175,167.3026974,961,male,veggie,40-49,veggie_male,0
59,veggie_male_50-59,16649.20674,503.4822382,5967.590591,159.3559869,426,male,veggie,50-59,veggie_male,0
59,veggie_male_60-69,17668.42095,527.0735978,7332.7265,166.6240995,229,male,veggie,60-69,veggie_male,0
59,veggie_male_70-79,19111.03294,558.7164198,10337.50455,215.6880975,158,male,veggie,70-79,veggie_male,0
60,vegan_female_20-29,11989.85688,349.461392,5320.611245,176.266158,487,female,vegan,20-29,vegan_female,0
60,vegan_female_30-39,12502.63808,356.6404909,5188.902454,153.6903241,376,female,vegan,30-39,vegan_female,0
60,vegan_female_40-49,13500.17933,380.1505578,6990.435583,219.3471646,219,female,vegan,40-49,vegan_female,0
60,vegan_female_50-59,14262.55955,408.8709218,6980.419917,244.4238362,106,female,vegan,50-59,vegan_female,0
60,vegan_female_60-69,14468.17911,424.6273603,6712.547835,265.0526464,81,female,vegan,60-69,vegan_female,0
60,vegan_female_70-79,13871.95383,440.6737321,5870.768615,283.4941183,25,female,vegan,70-79,vegan_female,0
60,vegan_male_20-29,13248.99785,406.838628,6103.827695,191.2644845,198,male,vegan,20-29,vegan_male,0
60,vegan_male_30-39,12930.18598,387.1052206,6330.179148,221.5050815,251,male,vegan,30-39,vegan_male,0
60,vegan_male_40-49,12730.85556,375.2357113,5715.61598,195.2894241,165,male,vegan,40-49,vegan_male,0
60,vegan_male_50-59,13772.60392,386.207047,5125.771267,167.5988275,62,male,vegan,50-59,vegan_male,0
60,vegan_male_60-69,15329.74497,445.9934106,8315.084933,308.8842424,52,male,vegan,60-69,vegan_male,0
60,vegan_male_70-79,13743.38919,403.9594804,6888.794674,208.3533381,19,male,vegan,70-79,vegan_male,0
60,veggie_female_20-29,13098.72326,449.6089289,5001.030761,154.545357,3752,female,veggie,20-29,veggie_female,0
60,veggie_female_30-39,13491.29884,446.7494156,5102.613143,163.3682135,3634,female,veggie,30-39,veggie_female,0
60,veggie_female_40-49,13855.9465,448.4466278,5234.095935,166.7343848,2696,female,veggie,40-49,veggie_female,0
60,veggie_female_50-59,14466.79329,461.366814,5809.688222,186.1978583,1203,female,veggie,50-59,veggie_female,0
60,veggie_female_60-69,15007.8944,478.8122947,5631.880267,198.9786132,536,female,veggie,60-69,veggie_female,0
60,veggie_female_70-79,15678.30002,491.9470055,6133.394861,185.7130355,289,female,veggie,70-79,veggie_female,0
60,veggie_male_20-29,13365.16584,495.6742149,5409.247716,200.9052668,646,male,veggie,20-29,veggie_male,0
60,veggie_male_30-39,13527.6803,484.4374162,5289.684441,193.0261741,1221,male,veggie,30-39,veggie_male,0
60,veggie_male_40-49,13602.55748,469.0704407,5257.166994,196.4902296,961,male,veggie,40-49,veggie_male,0
60,veggie_male_50-59,14249.11327,478.0149121,5872.135008,199.9019921,426,male,veggie,50-59,veggie_male,0
60,veggie_male_60-69,14573.2305,478.5025101,5350.675396,190.3403762,229,male,veggie,60-69,veggie_male,0
60,veggie_male_70-79,16201.39928,538.5810518,7198.103415,295.5135731,158,male,veggie,70-79,veggie_male,0
61,vegan_female_20-29,10088.03222,278.1852943,5795.437244,162.4567695,487,female,vegan,20-29,vegan_female,0
61,vegan_female_30-39,10739.77712,303.0638853,5414.024343,162.609586,376,female,vegan,30-39,vegan_female,0
61,vegan_female_40-49,12060.01199,337.1216004,8633.192096,222.9060848,219,female,vegan,40-49,vegan_female,0
61,vegan_female_50-59,12478.51948,311.9669112,8881.672521,174.5587546,106,female,vegan,50-59,vegan_female,0
61,vegan_female_60-69,12825.06897,329.8294221,8522.420882,185.9716838,81,female,vegan,60-69,vegan_female,0
61,vegan_female_70-79,12787.23752,363.5039325,6443.757412,167.5136487,25,female,vegan,70-79,vegan_female,0
61,vegan_male_20-29,11514.44518,310.7971845,6186.948551,156.8680085,198,male,vegan,20-29,vegan_male,0
61,vegan_male_30-39,11700.03551,309.5298859,6912.935291,162.1210633,251,male,vegan,30-39,vegan_male,0
61,vegan_male_40-49,11565.79265,322.9998803,6097.840103,176.2259182,165,male,vegan,40-49,vegan_male,0
61,vegan_male_50-59,11202.82531,289.9504838,4402.39999,96.79409788,62,male,vegan,50-59,vegan_male,0
61,vegan_male_60-69,14355.1322,355.3065565,10407.02382,215.9198775,52,male,vegan,60-69,vegan_male,0
61,vegan_male_70-79,12134.82591,327.0239962,5863.772336,144.8545756,19,male,vegan,70-79,vegan_male,0
61,veggie_female_20-29,14073.78019,438.000603,5252.88053,152.1587899,3752,female,veggie,20-29,veggie_female,0
61,veggie_female_30-39,14362.99924,443.827351,5402.630305,155.8726974,3634,female,veggie,30-39,veggie_female,0
61,veggie_female_40-49,14686.25461,447.7220664,5620.098519,156.2505367,2696,female,veggie,40-49,veggie_female,0
61,veggie_female_50-59,15227.00189,460.1248995,6122.317919,166.8968744,1203,female,veggie,50-59,veggie_female,0
61,veggie_female_60-69,15643.46286,474.8179882,6588.007513,176.7344528,536,female,veggie,60-69,veggie_female,0
61,veggie_female_70-79,16088.36505,481.9417638,6728.539746,167.0718249,289,female,veggie,70-79,veggie_female,0
61,veggie_male_20-29,15555.42018,479.4888713,6602.979155,178.3623157,646,male,veggie,20-29,veggie_male,0
61,veggie_male_30-39,15168.95174,468.2199123,6190.861955,180.9717283,1221,male,veggie,30-39,veggie_male,0
61,veggie_male_40-49,14839.49694,456.0573485,5805.138923,165.2501642,961,male,veggie,40-49,veggie_male,0
61,veggie_male_50-59,14569.61412,440.2051842,5335.658309,154.3215414,426,male,veggie,50-59,veggie_male,0
61,veggie_male_60-69,15396.73944,463.934075,6237.62992,180.7386624,229,male,veggie,60-69,veggie_male,0
61,veggie_male_70-79,16545.67695,485.1842225,8554.99658,198.3165846,158,male,veggie,70-79,veggie_male,0
62,vegan_female_20-29,19891.609,916.402883,10418.53453,624.2333168,487,female,vegan,20-29,vegan_female,1
62,vegan_female_30-39,20598.54792,959.9993586,8817.660762,621.7120898,376,female,vegan,30-39,vegan_female,1
62,vegan_female_40-49,22872.58767,1007.46237,13090.0221,813.7636631,219,female,vegan,40-49,vegan_female,1
62,vegan_female_50-59,23174.67499,851.3690522,13823.16737,471.7684666,106,female,vegan,50-59,vegan_female,1
62,vegan_female_60-69,26047.03785,868.3210908,14503.08674,488.5558938,81,female,vegan,60-69,vegan_female,1
62,vegan_female_70-79,25509.66505,1168.472343,11665.0504,1017.444399,25,female,vegan,70-79,vegan_female,1
62,vegan_male_20-29,25208.73339,1092.927867,11494.17625,549.4142083,198,male,vegan,20-29,vegan_male,2
62,vegan_male_30-39,25081.02393,1041.187779,12432.38113,614.7406713,251,male,vegan,30-39,vegan_male,2
62,vegan_male_40-49,24287.19177,995.7455644,11521.25509,678.1023176,165,male,vegan,40-49,vegan_male,2
62,vegan_male_50-59,23587.91663,863.9550855,9556.936685,421.6539978,62,male,vegan,50-59,vegan_male,2
62,vegan_male_60-69,30082.92544,1016.666837,16159.34305,751.0359688,52,male,vegan,60-69,vegan_male,2
62,vegan_male_70-79,24861.50254,1043.582737,13520.23564,568.9811143,19,male,vegan,70-79,vegan_male,2
62,veggie_female_20-29,17372.45818,854.6069901,7619.236984,451.5412233,3752,female,veggie,20-29,veggie_female,3
62,veggie_female_30-39,18587.50593,866.4241353,7892.776792,437.1041076,3634,female,veggie,30-39,veggie_female,3
62,veggie_female_40-49,19340.68378,841.4787245,8593.978062,434.5430865,2696,female,veggie,40-49,veggie_female,3
62,veggie_female_50-59,21040.94407,837.4238034,9593.316051,465.3619919,1203,female,veggie,50-59,veggie_female,3
62,veggie_female_60-69,22189.53229,818.3308817,9682.270766,470.6911725,536,female,veggie,60-69,veggie_female,0
62,veggie_female_70-79,23789.27871,781.0339158,10565.52032,336.8852508,289,female,veggie,70-79,veggie_female,0
62,veggie_male_20-29,20943.73144,987.5944919,9755.270563,491.9620242,646,male,veggie,20-29,veggie_male,4
62,veggie_male_30-39,21586.69631,993.2666419,9208.253975,526.2887998,1221,male,veggie,30-39,veggie_male,4
62,veggie_male_40-49,22448.09893,956.4049383,9574.438056,542.8327859,961,male,veggie,40-49,veggie_male,4
62,veggie_male_50-59,22661.29421,899.8104975,8979.845177,567.2885155,426,male,veggie,50-59,veggie_male,4
62,veggie_male_60-69,24178.48852,864.725141,10772.044,587.2028583,229,male,veggie,60-69,veggie_male,0
62,veggie_male_70-79,26731.03389,918.613156,14668.01407,765.9781776,158,male,veggie,70-79,veggie_male,4
63,vegan_female_20-29,12079.22101,317.0455497,6901.536664,145.2020935,487,female,vegan,20-29,vegan_female,0
63,vegan_female_30-39,12284.2855,323.8938353,5588.440363,125.7609936,376,female,vegan,30-39,vegan_female,0
63,vegan_female_40-49,12827.49678,339.5173676,7269.658765,150.6580629,219,female,vegan,40-49,vegan_female,0
63,vegan_female_50-59,13618.17641,345.3954319,7735.499043,161.2042626,106,female,vegan,50-59,vegan_female,0
63,vegan_female_60-69,13802.89205,367.7462369,8301.576626,181.3887028,81,female,vegan,60-69,vegan_female,0
63,vegan_female_70-79,15802.59026,409.3436149,13995.57597,281.9029477,25,female,vegan,70-79,vegan_female,0
63,vegan_male_20-29,14589.07663,391.0195418,7211.166103,163.1605466,198,male,vegan,20-29,vegan_male,0
63,vegan_male_30-39,13233.89127,347.9466167,7651.555391,147.8599281,251,male,vegan,30-39,vegan_male,0
63,vegan_male_40-49,12231.91713,339.130101,6334.90886,132.5273774,165,male,vegan,40-49,vegan_male,0
63,vegan_male_50-59,12214.87437,337.4415412,6107.742402,136.9735735,62,male,vegan,50-59,vegan_male,0
63,vegan_male_60-69,14139.58301,382.4564195,9039.722549,180.5231439,52,male,vegan,60-69,vegan_male,0
63,vegan_male_70-79,15106.45388,375.1003785,8883.425106,178.721752,19,male,vegan,70-79,vegan_male,0
63,veggie_female_20-29,13450.1951,426.3242895,5963.428722,152.8544426,3752,female,veggie,20-29,veggie_female,0
63,veggie_female_30-39,13373.90121,423.0479708,6074.350669,157.4565546,3634,female,veggie,30-39,veggie_female,0
63,veggie_female_40-49,13471.73465,422.1135001,6029.068079,153.6689338,2696,female,veggie,40-49,veggie_female,0
63,veggie_female_50-59,13910.91596,434.7361116,6592.558666,161.4713328,1203,female,veggie,50-59,veggie_female,0
63,veggie_female_60-69,14438.29465,452.6018951,6927.410203,165.289561,536,female,veggie,60-69,veggie_female,0
63,veggie_female_70-79,14805.71655,473.2547779,6099.574986,156.2670247,289,female,veggie,70-79,veggie_female,0
63,veggie_male_20-29,14691.22474,468.943868,7313.236885,179.4510254,646,male,veggie,20-29,veggie_male,0
63,veggie_male_30-39,14489.93601,463.0330391,6995.672141,171.2426022,1221,male,veggie,30-39,veggie_male,0
63,veggie_male_40-49,13996.68181,449.2285519,7532.775251,179.8358205,961,male,veggie,40-49,veggie_male,0
63,veggie_male_50-59,14267.76217,454.8199491,8095.818423,182.2500118,426,male,veggie,50-59,veggie_male,0
63,veggie_male_60-69,14248.28336,463.8558505,6560.285304,162.3115263,229,male,veggie,60-69,veggie_male,0
63,veggie_male_70-79,16376.7591,516.8290452,11667.93183,232.1292455,158,male,veggie,70-79,veggie_male,0
64,vegan_female_20-29,12426.76189,325.5679026,6648.760622,147.1407986,487,female,vegan,20-29,vegan_female,0
64,vegan_female_30-39,13679.66333,349.238583,7270.619116,155.0972866,376,female,vegan,30-39,vegan_female,0
64,vegan_female_40-49,14043.82552,358.1596223,8980.551185,175.4807144,219,female,vegan,40-49,vegan_female,0
64,vegan_female_50-59,14348.43534,348.5417971,8922.853221,165.4822725,106,female,vegan,50-59,vegan_female,0
64,vegan_female_60-69,14451.68394,377.9127126,7567.129645,177.7991426,81,female,vegan,60-69,vegan_female,0
64,vegan_female_70-79,14296.96145,377.5064326,6372.098749,143.4963912,25,female,vegan,70-79,vegan_female,0
64,vegan_male_20-29,13225.09443,381.0739286,6830.066334,157.0181023,198,male,vegan,20-29,vegan_male,0
64,vegan_male_30-39,13196.5694,353.2741415,6479.361707,125.2893675,251,male,vegan,30-39,vegan_male,0
64,vegan_male_40-49,12867.12605,350.2861649,6148.947949,136.3172291,165,male,vegan,40-49,vegan_male,0
64,vegan_male_50-59,13561.61001,366.935221,5370.586864,126.9066298,62,male,vegan,50-59,vegan_male,0
64,vegan_male_60-69,15287.70973,391.2816036,8241.625285,133.819449,52,male,vegan,60-69,vegan_male,0
64,vegan_male_70-79,12448.76325,334.8377537,3954.506274,105.1444198,19,male,vegan,70-79,vegan_male,0
64,veggie_female_20-29,16747.04021,592.269567,6494.543327,220.6313496,3752,female,veggie,20-29,veggie_female,0
64,veggie_female_30-39,17244.9382,596.2581174,6506.744278,224.3287599,3634,female,veggie,30-39,veggie_female,0
64,veggie_female_40-49,17467.81609,590.6218633,6581.390755,219.0521227,2696,female,veggie,40-49,veggie_female,0
64,veggie_female_50-59,18117.55574,597.3165644,6728.445428,218.443409,1203,female,veggie,50-59,veggie_female,0
64,veggie_female_60-69,18213.04654,606.3110056,6720.824016,215.62086,536,female,veggie,60-69,veggie_female,0
64,veggie_female_70-79,18600.48036,634.7245655,6966.229239,238.5262591,289,female,veggie,70-79,veggie_female,0
64,veggie_male_20-29,17458.41171,662.2378109,6889.342593,277.4047758,646,male,veggie,20-29,veggie_male,0
64,veggie_male_30-39,17410.86561,640.226144,6912.293419,259.9050426,1221,male,veggie,30-39,veggie_male,0
64,veggie_male_40-49,17046.04025,617.3624486,6229.3567,241.099663,961,male,veggie,40-49,veggie_male,0
64,veggie_male_50-59,17239.39259,605.3130105,6240.011099,226.5287806,426,male,veggie,50-59,veggie_male,0
64,veggie_male_60-69,17871.76592,624.3537641,6536.091252,225.8818418,229,male,veggie,60-69,veggie_male,0
64,veggie_male_70-79,18812.68745,670.3971872,7859.686605,274.9311009,158,male,veggie,70-79,veggie_male,0
65,vegan_female_20-29,11220.96858,359.656579,4908.659759,303.1436108,487,female,vegan,20-29,vegan_female,0
65,vegan_female_30-39,11796.68392,355.5479257,4963.775101,214.3025396,376,female,vegan,30-39,vegan_female,0
65,vegan_female_40-49,12336.41052,361.9560825,6325.506064,184.6174109,219,female,vegan,40-49,vegan_female,0
65,vegan_female_50-59,12893.10888,345.3500833,6771.060511,172.9608082,106,female,vegan,50-59,vegan_female,0
65,vegan_female_60-69,12988.01578,345.9087463,6252.69855,131.9545798,81,female,vegan,60-69,vegan_female,0
65,vegan_female_70-79,11552.83985,388.8785325,3608.935116,288.5482993,25,female,vegan,70-79,vegan_female,0
65,vegan_male_20-29,11971.67571,434.21374,5302.914991,242.1984948,198,male,vegan,20-29,vegan_male,0
65,vegan_male_30-39,11717.91186,368.4905936,5001.059473,139.7662432,251,male,vegan,30-39,vegan_male,0
65,vegan_male_40-49,11917.59484,356.4385733,5528.867546,164.9239569,165,male,vegan,40-49,vegan_male,0
65,vegan_male_50-59,12622.46172,364.3572149,4478.664669,135.870127,62,male,vegan,50-59,vegan_male,0
65,vegan_male_60-69,13602.93395,369.8002096,6490.112887,140.9177546,52,male,vegan,60-69,vegan_male,0
65,vegan_male_70-79,11291.29157,347.8089875,4703.002994,140.4270978,19,male,vegan,70-79,vegan_male,0
65,veggie_female_20-29,11817.74754,530.4603203,4625.607035,288.8212765,3752,female,veggie,20-29,veggie_female,0
65,veggie_female_30-39,12191.35259,514.8792597,4580.478811,234.5255877,3634,female,veggie,30-39,veggie_female,0
65,veggie_female_40-49,12296.61906,500.8711454,4672.943334,247.6207918,2696,female,veggie,40-49,veggie_female,0
65,veggie_female_50-59,12653.82166,498.3634131,5010.815168,282.5767804,1203,female,veggie,50-59,veggie_female,0
65,veggie_female_60-69,12798.94208,496.1196821,4640.727668,222.3596417,536,female,veggie,60-69,veggie_female,0
65,veggie_female_70-79,13551.95305,519.6355921,5094.169627,183.5255345,289,female,veggie,70-79,veggie_female,0
65,veggie_male_20-29,12083.21659,597.3255924,4511.767775,260.7189586,646,male,veggie,20-29,veggie_male,0
65,veggie_male_30-39,12273.82281,562.2300578,4540.683316,216.8119247,1221,male,veggie,30-39,veggie_male,0
65,veggie_male_40-49,12270.82031,545.5772541,4239.831211,234.4690871,961,male,veggie,40-49,veggie_male,0
65,veggie_male_50-59,12822.04893,529.7686956,5428.236907,234.2756804,426,male,veggie,50-59,veggie_male,0
65,veggie_male_60-69,12927.72087,521.2895236,4733.59887,200.2132753,229,male,veggie,60-69,veggie_male,0
65,veggie_male_70-79,13705.84436,570.6829563,5551.790805,251.7557343,158,male,veggie,70-79,veggie_male,0
66,vegan_female_20-29,12954.56512,366.4262359,6610.215356,178.9957347,487,female,vegan,20-29,vegan_female,0
66,vegan_female_30-39,12698.58681,372.9781503,5699.203724,181.0101922,376,female,vegan,30-39,vegan_female,0
66,vegan_female_40-49,13432.63967,389.0363518,7494.743787,203.0391457,219,female,vegan,40-49,vegan_female,0
66,vegan_female_50-59,13817.80892,380.7188957,6350.143808,167.8206909,106,female,vegan,50-59,vegan_female,0
66,vegan_female_60-69,13560.39354,395.7164284,6296.338,226.5240147,81,female,vegan,60-69,vegan_female,0
66,vegan_female_70-79,14692.10856,423.331812,13485.96436,309.3028315,25,female,vegan,70-79,vegan_female,0
66,vegan_male_20-29,14882.33562,427.6050278,6826.038261,194.0437225,198,male,vegan,20-29,vegan_male,0
66,vegan_male_30-39,13384.39271,370.4954447,6898.48499,156.6091771,251,male,vegan,30-39,vegan_male,0
66,vegan_male_40-49,12377.98696,371.9036356,5308.945026,159.9588812,165,male,vegan,40-49,vegan_male,0
66,vegan_male_50-59,12739.60607,349.4757778,5972.086506,130.0644669,62,male,vegan,50-59,vegan_male,0
66,vegan_male_60-69,13393.25896,384.7032837,6788.658483,173.2694186,52,male,vegan,60-69,vegan_male,0
66,vegan_male_70-79,13279.94522,370.4502024,6229.263717,134.967287,19,male,vegan,70-79,vegan_male,0
66,veggie_female_20-29,13461.50431,603.6219236,5863.320129,251.4564863,3752,female,veggie,20-29,veggie_female,0
66,veggie_female_30-39,13208.92568,583.5386108,5936.439344,254.2097391,3634,female,veggie,30-39,veggie_female,0
